Year,Week,VCI,TCI,VHI,Province_ID,Province_Name
2016,14,85.56,14.35,49.95,3,Chernivtsi
2016,15,86.62,14.46,50.54,3,Chernivtsi
2016,16,85.48,19.0,52.24,3,Chernivtsi
2016,17,84.06,25.14,54.6,3,Chernivtsi
2016,18,80.88,31.86,56.37,3,Chernivtsi
2016,19,76.24,36.43,56.34,3,Chernivtsi
2016,20,73.16,38.38,55.77,3,Chernivtsi
2016,21,71.53,38.84,55.19,3,Chernivtsi
2016,22,69.51,40.76,55.13,3,Chernivtsi
2016,23,69.86,39.1,54.48,3,Chernivtsi
2016,24,70.99,35.51,53.25,3,Chernivtsi
2016,25,72.62,31.93,52.28,3,Chernivtsi
2016,26,73.43,33.27,53.35,3,Chernivtsi
2016,27,73.96,33.93,53.94,3,Chernivtsi
2016,28,75.68,32.71,54.2,3,Chernivtsi
2016,29,75.85,33.44,54.65,3,Chernivtsi
2016,30,75.43,30.23,52.83,3,Chernivtsi
2016,31,72.02,27.35,49.69,3,Chernivtsi
2016,32,69.2,24.38,46.79,3,Chernivtsi
2016,33,66.33,20.57,43.45,3,Chernivtsi
2016,34,60.19,16.56,38.38,3,Chernivtsi
2016,35,54.84,13.68,34.26,3,Chernivtsi
2016,36,48.57,13.94,31.25,3,Chernivtsi
2016,37,45.72,14.7,30.21,3,Chernivtsi
2016,38,44.67,18.45,31.56,3,Chernivtsi
2016,39,40.07,33.6,36.83,3,Chernivtsi
2016,40,35.69,52.38,44.03,3,Chernivtsi
2016,41,34.8,58.98,46.89,3,Chernivtsi
2016,42,34.7,63.79,49.25,3,Chernivtsi
2016,43,35.96,57.46,46.71,3,Chernivtsi
2016,44,36.74,50.51,43.63,3,Chernivtsi
2016,45,40.78,45.27,43.03,3,Chernivtsi
2016,46,44.81,44.05,44.43,3,Chernivtsi
2016,47,46.0,48.42,47.21,3,Chernivtsi
2016,48,48.09,54.61,51.35,3,Chernivtsi
2016,49,48.44,52.2,50.32,3,Chernivtsi
2016,50,51.69,45.52,48.61,3,Chernivtsi
2016,51,57.45,39.11,48.28,3,Chernivtsi
2016,52,58.63,40.4,49.51,3,Chernivtsi
2017,1,57.55,42.84,50.19,3,Chernivtsi
2017,2,53.77,46.29,50.03,3,Chernivtsi
2017,3,49.15,51.1,50.13,3,Chernivtsi
2017,4,46.66,53.15,49.9,3,Chernivtsi
2017,5,46.99,47.59,47.29,3,Chernivtsi
2017,6,49.32,39.66,44.49,3,Chernivtsi
2017,7,52.6,31.7,42.15,3,Chernivtsi
2017,8,60.23,25.26,42.74,3,Chernivtsi
2017,9,65.95,21.94,43.95,3,Chernivtsi
2017,10,70.98,17.59,44.29,3,Chernivtsi
2017,11,72.85,13.18,43.02,3,Chernivtsi
2017,12,77.05,12.7,44.88,3,Chernivtsi
2017,13,80.53,12.77,46.65,3,Chernivtsi
2017,14,82.73,12.4,47.56,3,Chernivtsi
2017,15,83.38,14.26,48.82,3,Chernivtsi
2017,16,80.33,20.85,50.59,3,Chernivtsi
2017,17,77.92,31.01,54.46,3,Chernivtsi
2017,18,76.33,38.25,57.29,3,Chernivtsi
2017,19,74.82,40.33,57.57,3,Chernivtsi
2017,20,74.83,38.81,56.82,3,Chernivtsi
2017,21,75.65,37.93,56.79,3,Chernivtsi
2017,22,75.68,40.27,57.98,3,Chernivtsi
2017,23,77.17,38.81,57.99,3,Chernivtsi
2017,24,79.77,32.54,56.16,3,Chernivtsi
2017,25,81.99,28.44,55.22,3,Chernivtsi
2017,26,81.03,27.74,54.39,3,Chernivtsi
2017,27,79.43,26.78,53.1,3,Chernivtsi
2017,28,79.07,30.19,54.63,3,Chernivtsi
2017,29,77.26,33.79,55.52,3,Chernivtsi
2017,30,75.72,31.08,53.4,3,Chernivtsi
2017,31,71.28,29.02,50.15,3,Chernivtsi
2017,32,66.46,31.09,48.78,3,Chernivtsi
2017,33,63.81,32.37,48.09,3,Chernivtsi
2017,34,59.92,38.0,48.96,3,Chernivtsi
2017,35,58.3,40.17,49.24,3,Chernivtsi
2017,36,57.16,44.92,51.04,3,Chernivtsi
2017,37,56.59,52.06,54.33,3,Chernivtsi
2017,38,55.24,54.43,54.83,3,Chernivtsi
2017,39,53.55,55.0,54.27,3,Chernivtsi
2017,40,50.29,61.56,55.93,3,Chernivtsi
2017,41,50.24,56.86,53.55,3,Chernivtsi
2017,42,50.84,51.98,51.41,3,Chernivtsi
2017,43,52.67,45.33,49.0,3,Chernivtsi
2017,44,49.95,44.49,47.22,3,Chernivtsi
2017,45,51.53,41.82,46.67,3,Chernivtsi
2017,46,51.52,40.75,46.14,3,Chernivtsi
2017,47,51.34,43.94,47.64,3,Chernivtsi
2017,48,50.92,49.0,49.96,3,Chernivtsi
2017,49,51.75,50.25,51.0,3,Chernivtsi
2017,50,55.82,43.63,49.72,3,Chernivtsi
2017,51,64.4,34.75,49.57,3,Chernivtsi
2017,52,69.41,33.52,51.46,3,Chernivtsi
2018,1,70.67,34.55,52.61,3,Chernivtsi
2018,2,68.16,37.34,52.75,3,Chernivtsi
2018,3,63.93,44.52,54.22,3,Chernivtsi
2018,4,58.38,49.8,54.09,3,Chernivtsi
2018,5,50.68,53.26,51.97,3,Chernivtsi
2018,6,40.77,61.88,51.33,3,Chernivtsi
2018,7,33.92,66.03,49.98,3,Chernivtsi
2018,8,33.24,66.18,49.71,3,Chernivtsi
2018,9,33.91,66.84,50.38,3,Chernivtsi
2018,10,35.82,64.79,50.31,3,Chernivtsi
2018,11,38.11,61.56,49.84,3,Chernivtsi
2018,12,44.57,56.58,50.58,3,Chernivtsi
2018,13,53.94,47.81,50.88,3,Chernivtsi
2018,14,66.74,35.88,51.31,3,Chernivtsi
2018,15,76.93,27.63,52.28,3,Chernivtsi
2018,16,83.9,20.4,52.15,3,Chernivtsi
2018,17,86.63,17.16,51.89,3,Chernivtsi
2018,18,85.19,21.89,53.54,3,Chernivtsi
2018,19,82.06,28.7,55.38,3,Chernivtsi
2018,20,79.1,32.24,55.67,3,Chernivtsi
2018,21,76.26,34.96,55.61,3,Chernivtsi
2018,22,73.58,36.03,54.8,3,Chernivtsi
2018,23,70.1,42.17,56.13,3,Chernivtsi
2018,24,65.38,52.12,58.75,3,Chernivtsi
2018,25,63.41,57.78,60.59,3,Chernivtsi
2018,26,65.06,58.28,61.67,3,Chernivtsi
2018,27,66.05,63.26,64.66,3,Chernivtsi
2018,28,68.5,66.83,67.67,3,Chernivtsi
2018,29,73.61,61.05,67.33,3,Chernivtsi
2018,30,77.02,54.71,65.87,3,Chernivtsi
2018,31,77.16,50.65,63.9,3,Chernivtsi
2018,32,78.0,44.04,61.02,3,Chernivtsi
2018,33,76.46,41.53,58.99,3,Chernivtsi
2018,34,73.99,38.89,56.44,3,Chernivtsi
2018,35,73.08,31.57,52.32,3,Chernivtsi
2018,36,72.21,25.1,48.66,3,Chernivtsi
2018,37,70.5,22.49,46.5,3,Chernivtsi
2018,38,67.46,19.65,43.56,3,Chernivtsi
2018,39,65.99,14.1,40.04,3,Chernivtsi
2018,40,62.48,13.55,38.02,3,Chernivtsi
2018,41,57.86,9.76,33.81,3,Chernivtsi
2018,42,56.46,6.69,31.58,3,Chernivtsi
2018,43,57.18,5.58,31.38,3,Chernivtsi
2018,44,57.53,6.83,32.18,3,Chernivtsi
2018,45,57.62,16.43,37.03,3,Chernivtsi
2018,46,54.26,25.91,40.09,3,Chernivtsi
2018,47,48.91,36.8,42.85,3,Chernivtsi
2018,48,44.09,50.04,47.06,3,Chernivtsi
2018,49,39.02,57.62,48.32,3,Chernivtsi
2018,50,37.74,58.54,48.14,3,Chernivtsi
2018,51,40.82,56.76,48.79,3,Chernivtsi
2018,52,42.75,55.92,49.34,3,Chernivtsi
2019,1,42.26,58.36,50.31,3,Chernivtsi
2019,2,40.85,61.46,51.15,3,Chernivtsi
2019,3,41.48,61.96,51.72,3,Chernivtsi
2019,4,44.36,56.53,50.45,3,Chernivtsi
2019,5,48.8,44.42,46.61,3,Chernivtsi
2019,6,54.54,33.05,43.8,3,Chernivtsi
2019,7,59.3,23.63,41.47,3,Chernivtsi
2019,8,65.35,16.93,41.14,3,Chernivtsi
2019,9,69.41,16.14,42.78,3,Chernivtsi
2019,10,72.67,15.62,44.14,3,Chernivtsi
2019,11,73.77,12.52,43.15,3,Chernivtsi
2019,12,74.99,14.25,44.62,3,Chernivtsi
2019,13,74.22,16.97,45.59,3,Chernivtsi
2019,14,74.04,18.02,46.03,3,Chernivtsi
2019,15,71.75,23.0,47.37,3,Chernivtsi
2019,16,68.82,32.85,50.84,3,Chernivtsi
2019,17,67.43,43.58,55.51,3,Chernivtsi
2019,18,67.07,50.92,59.0,3,Chernivtsi
2019,19,65.9,57.7,61.8,3,Chernivtsi
2019,20,66.77,59.48,63.13,3,Chernivtsi
2019,21,69.39,56.88,63.13,3,Chernivtsi
2019,22,69.15,60.65,64.9,3,Chernivtsi
2019,23,71.32,57.72,64.52,3,Chernivtsi
2019,24,75.52,49.94,62.73,3,Chernivtsi
2019,25,75.76,49.16,62.46,3,Chernivtsi
2019,26,74.34,50.4,62.37,3,Chernivtsi
2019,27,73.42,51.51,62.47,3,Chernivtsi
2019,28,73.57,53.02,63.3,3,Chernivtsi
2019,29,74.3,50.06,62.18,3,Chernivtsi
2019,30,76.06,42.89,59.48,3,Chernivtsi
2019,31,75.98,36.77,56.37,3,Chernivtsi
2019,32,74.84,32.64,53.74,3,Chernivtsi
2019,33,72.92,28.75,50.84,3,Chernivtsi
2019,34,70.84,22.89,46.87,3,Chernivtsi
2019,35,68.28,20.65,44.46,3,Chernivtsi
2019,36,66.15,17.98,42.07,3,Chernivtsi
2019,37,64.38,13.47,38.92,3,Chernivtsi
2019,38,60.66,13.65,37.16,3,Chernivtsi
2019,39,57.34,12.21,34.77,3,Chernivtsi
2019,40,53.79,8.95,31.37,3,Chernivtsi
2019,41,50.44,5.89,28.17,3,Chernivtsi
2019,42,50.83,3.7,27.27,3,Chernivtsi
2019,43,54.05,2.63,28.34,3,Chernivtsi
2019,44,55.84,2.4,29.12,3,Chernivtsi
2019,45,61.06,3.84,32.45,3,Chernivtsi
2019,46,61.49,7.9,34.7,3,Chernivtsi
2019,47,64.09,11.73,37.91,3,Chernivtsi
2019,48,67.47,13.09,40.28,3,Chernivtsi
2019,49,69.96,11.93,40.94,3,Chernivtsi
2019,50,72.77,8.84,40.8,3,Chernivtsi
2019,51,73.84,10.12,41.98,3,Chernivtsi
2019,52,74.35,14.37,44.36,3,Chernivtsi
2020,1,74.87,16.62,45.74,3,Chernivtsi
2020,2,72.51,18.58,45.54,3,Chernivtsi
2020,3,70.36,19.04,44.7,3,Chernivtsi
2020,4,69.06,19.63,44.35,3,Chernivtsi
2020,5,68.72,17.85,43.29,3,Chernivtsi
2020,6,68.44,16.4,42.42,3,Chernivtsi
2020,7,65.91,18.58,42.25,3,Chernivtsi
2020,8,68.25,19.66,43.95,3,Chernivtsi
2020,9,72.08,18.97,45.52,3,Chernivtsi
2020,10,75.92,18.22,47.07,3,Chernivtsi
2020,11,77.19,16.39,46.79,3,Chernivtsi
2020,12,79.38,15.95,47.67,3,Chernivtsi
2020,13,79.95,13.85,46.9,3,Chernivtsi
2020,14,80.87,9.94,45.41,3,Chernivtsi
2020,15,79.38,9.49,44.44,3,Chernivtsi
2020,16,74.94,14.23,44.59,3,Chernivtsi
2020,17,72.33,20.44,46.38,3,Chernivtsi
2020,18,71.19,25.22,48.2,3,Chernivtsi
2020,19,66.88,34.73,50.8,3,Chernivtsi
2020,20,63.03,45.52,54.27,3,Chernivtsi
2020,21,61.55,51.84,56.69,3,Chernivtsi
2020,22,59.45,57.43,58.44,3,Chernivtsi
2020,23,59.54,59.74,59.64,3,Chernivtsi
2020,24,62.47,59.64,61.06,3,Chernivtsi
2020,25,68.12,54.22,61.17,3,Chernivtsi
2020,26,73.36,47.23,60.3,3,Chernivtsi
2020,27,76.42,46.4,61.41,3,Chernivtsi
2020,28,78.49,50.16,64.33,3,Chernivtsi
2020,29,80.33,52.48,66.4,3,Chernivtsi
2020,30,83.11,48.65,65.88,3,Chernivtsi
2020,31,83.65,44.27,63.96,3,Chernivtsi
2020,32,82.97,41.54,62.26,3,Chernivtsi
2020,33,82.2,38.74,60.47,3,Chernivtsi
2020,34,78.98,39.83,59.4,3,Chernivtsi
2020,35,75.35,39.19,57.27,3,Chernivtsi
2020,36,74.84,31.41,53.13,3,Chernivtsi
2020,37,73.94,25.13,49.54,3,Chernivtsi
2020,38,67.14,27.44,47.29,3,Chernivtsi
2020,39,59.52,34.1,46.81,3,Chernivtsi
2020,40,52.55,45.35,48.95,3,Chernivtsi
2020,41,50.39,44.22,47.3,3,Chernivtsi
2020,42,53.73,37.08,45.41,3,Chernivtsi
2020,43,60.55,28.15,44.35,3,Chernivtsi
2020,44,65.53,23.09,44.31,3,Chernivtsi
2020,45,74.16,20.2,47.18,3,Chernivtsi
2020,46,77.87,18.52,48.19,3,Chernivtsi
2020,47,80.16,18.9,49.53,3,Chernivtsi
2020,48,79.01,24.22,51.62,3,Chernivtsi
2020,49,77.18,25.01,51.1,3,Chernivtsi
2020,50,79.07,19.73,49.4,3,Chernivtsi
2020,51,81.21,17.64,49.43,3,Chernivtsi
2020,52,82.32,22.6,52.46,3,Chernivtsi
2021,1,82.07,28.36,55.21,3,Chernivtsi
2021,2,78.4,31.36,54.88,3,Chernivtsi
2021,3,72.78,34.63,53.71,3,Chernivtsi
2021,4,65.06,41.89,53.48,3,Chernivtsi
2021,5,56.87,43.84,50.36,3,Chernivtsi
2021,6,51.93,42.67,47.3,3,Chernivtsi
2021,7,49.7,40.79,45.25,3,Chernivtsi
2021,8,52.58,37.58,45.08,3,Chernivtsi
2021,9,57.35,35.85,46.6,3,Chernivtsi
2021,10,59.65,34.45,47.05,3,Chernivtsi
2021,11,59.95,32.44,46.19,3,Chernivtsi
2021,12,62.53,31.3,46.92,3,Chernivtsi
2021,13,63.52,29.65,46.58,3,Chernivtsi
2021,14,63.69,29.51,46.6,3,Chernivtsi
2021,15,63.97,30.82,47.39,3,Chernivtsi
2021,16,61.73,36.47,49.1,3,Chernivtsi
2021,17,60.14,43.97,52.05,3,Chernivtsi
2021,18,61.75,48.21,54.98,3,Chernivtsi
2021,19,60.77,53.48,57.13,3,Chernivtsi
2021,20,58.99,56.9,57.94,3,Chernivtsi
2021,21,58.38,58.28,58.33,3,Chernivtsi
2021,22,58.67,59.17,58.92,3,Chernivtsi
2021,23,62.38,56.65,59.52,3,Chernivtsi
2021,24,67.49,54.22,60.86,3,Chernivtsi
2021,25,74.58,46.47,60.53,3,Chernivtsi
2021,26,79.61,37.57,58.59,3,Chernivtsi
2021,27,82.01,34.49,58.25,3,Chernivtsi
2021,28,84.35,37.55,60.95,3,Chernivtsi
2021,29,85.81,42.58,64.19,3,Chernivtsi
2021,30,89.13,42.26,65.7,3,Chernivtsi
2021,31,90.94,42.34,66.64,3,Chernivtsi
2021,32,90.15,50.67,70.41,3,Chernivtsi
2021,33,89.56,57.94,73.75,3,Chernivtsi
2021,34,89.71,59.64,74.68,3,Chernivtsi
2021,35,88.68,61.17,74.92,3,Chernivtsi
2021,36,86.44,58.76,72.6,3,Chernivtsi
2021,37,83.63,52.76,68.19,3,Chernivtsi
2021,38,78.27,49.75,64.01,3,Chernivtsi
2021,39,72.49,48.85,60.67,3,Chernivtsi
2021,40,67.26,48.09,57.67,3,Chernivtsi
2021,41,64.85,32.4,48.63,3,Chernivtsi
2021,42,65.36,19.37,42.36,3,Chernivtsi
2021,43,67.96,12.54,40.25,3,Chernivtsi
2021,44,68.79,7.95,38.37,3,Chernivtsi
2021,45,72.21,9.7,40.96,3,Chernivtsi
2021,46,72.71,12.74,42.73,3,Chernivtsi
2021,47,74.71,15.32,45.01,3,Chernivtsi
2021,48,73.69,22.2,47.95,3,Chernivtsi
2021,49,70.66,27.39,49.02,3,Chernivtsi
2021,50,67.4,30.95,49.18,3,Chernivtsi
2021,51,67.22,32.11,49.66,3,Chernivtsi
2021,52,69.74,32.13,50.93,3,Chernivtsi
2022,1,72.1,33.83,52.97,3,Chernivtsi
2022,2,72.21,32.74,52.48,3,Chernivtsi
2022,3,69.18,34.55,51.87,3,Chernivtsi
2022,4,66.67,36.69,51.68,3,Chernivtsi
2022,5,66.73,31.22,48.97,3,Chernivtsi
2022,6,65.85,27.95,46.9,3,Chernivtsi
2022,7,63.83,28.08,45.95,3,Chernivtsi
2022,8,64.6,27.94,46.27,3,Chernivtsi
2022,9,66.57,26.12,46.35,3,Chernivtsi
2022,10,67.21,26.25,46.73,3,Chernivtsi
2022,11,64.84,25.75,45.29,3,Chernivtsi
2022,12,66.44,20.73,43.59,3,Chernivtsi
2022,13,66.31,16.59,41.45,3,Chernivtsi
2022,14,65.8,14.44,40.12,3,Chernivtsi
2022,15,64.41,14.2,39.3,3,Chernivtsi
2022,16,61.58,15.92,38.75,3,Chernivtsi
2022,17,61.78,16.33,39.06,3,Chernivtsi
2022,18,64.44,16.44,40.44,3,Chernivtsi
2022,19,65.4,17.21,41.31,3,Chernivtsi
2022,20,66.3,16.38,41.34,3,Chernivtsi
2022,21,66.6,15.61,41.1,3,Chernivtsi
2022,22,65.78,16.04,40.91,3,Chernivtsi
2022,23,66.65,15.72,41.19,3,Chernivtsi
2022,24,68.59,10.39,39.49,3,Chernivtsi
2022,25,69.68,6.45,38.06,3,Chernivtsi
2022,26,69.79,5.5,37.64,3,Chernivtsi
2022,27,70.29,5.87,38.08,3,Chernivtsi
2022,28,71.87,9.09,40.48,3,Chernivtsi
2022,29,74.19,12.41,43.3,3,Chernivtsi
2022,30,69.3,25.31,47.3,3,Chernivtsi
2022,31,68.13,29.4,48.76,3,Chernivtsi
2022,32,64.25,36.9,50.58,3,Chernivtsi
2022,33,62.82,38.96,50.89,3,Chernivtsi
2022,34,64.87,36.37,50.62,3,Chernivtsi
2022,35,65.59,40.7,53.14,3,Chernivtsi
2022,36,67.6,44.72,56.16,3,Chernivtsi
2022,37,69.17,45.61,57.39,3,Chernivtsi
2022,38,67.57,45.8,56.68,3,Chernivtsi
2022,39,66.29,42.93,54.61,3,Chernivtsi
2022,40,66.35,39.6,52.98,3,Chernivtsi
2022,41,66.15,28.42,47.29,3,Chernivtsi
2022,42,65.58,19.13,42.36,3,Chernivtsi
2022,43,67.98,11.98,39.98,3,Chernivtsi
2022,44,68.36,9.81,39.08,3,Chernivtsi
2022,45,70.16,13.7,41.93,3,Chernivtsi
2022,46,69.0,16.93,42.97,3,Chernivtsi
2022,47,67.54,24.13,45.84,3,Chernivtsi
2022,48,64.82,36.37,50.59,3,Chernivtsi
2022,49,65.79,39.9,52.84,3,Chernivtsi
2022,50,72.05,33.82,52.93,3,Chernivtsi
2022,51,78.97,26.98,52.98,3,Chernivtsi
2022,52,82.86,25.77,54.31,3,Chernivtsi
2023,1,79.71,29.04,54.38,3,Chernivtsi
2023,2,77.44,31.12,54.28,3,Chernivtsi
2023,3,70.87,35.49,53.18,3,Chernivtsi
2023,4,67.12,36.62,51.87,3,Chernivtsi
2023,5,68.46,32.23,50.34,3,Chernivtsi
2023,6,69.69,28.75,49.22,3,Chernivtsi
2023,7,70.4,24.17,47.29,3,Chernivtsi
2023,8,71.49,23.88,47.68,3,Chernivtsi
2023,9,73.18,25.74,49.46,3,Chernivtsi
2023,10,77.36,23.39,50.37,3,Chernivtsi
2023,11,77.51,22.46,49.99,3,Chernivtsi
2023,12,78.21,25.46,51.84,3,Chernivtsi
2023,13,74.36,31.32,52.84,3,Chernivtsi
2023,14,71.11,36.28,53.69,3,Chernivtsi
2023,15,70.72,39.31,55.01,3,Chernivtsi
2023,16,68.17,44.45,56.31,3,Chernivtsi
2023,17,67.75,47.57,57.66,3,Chernivtsi
2023,18,66.57,50.17,58.37,3,Chernivtsi
2023,19,64.99,48.4,56.7,3,Chernivtsi
2023,20,66.65,42.64,54.64,3,Chernivtsi
2023,21,65.21,43.28,54.25,3,Chernivtsi
2023,22,63.49,43.3,53.39,3,Chernivtsi
2023,23,65.01,39.17,52.09,3,Chernivtsi
2023,24,66.61,38.57,52.59,3,Chernivtsi
2023,25,68.91,37.44,53.17,3,Chernivtsi
2023,26,70.6,36.46,53.53,3,Chernivtsi
2023,27,73.56,35.82,54.69,3,Chernivtsi
2023,28,78.11,35.89,57.0,3,Chernivtsi
2023,29,81.44,34.75,58.1,3,Chernivtsi
2023,30,84.37,33.8,59.08,3,Chernivtsi
2023,31,84.14,35.65,59.9,3,Chernivtsi
2023,32,83.61,34.05,58.83,3,Chernivtsi
2023,33,83.37,29.58,56.47,3,Chernivtsi
2023,34,81.54,24.82,53.18,3,Chernivtsi
2023,35,80.62,18.59,49.6,3,Chernivtsi
2023,36,79.93,14.02,46.97,3,Chernivtsi
2023,37,77.89,11.46,44.67,3,Chernivtsi
2023,38,74.19,9.05,41.62,3,Chernivtsi
2023,39,71.39,7.38,39.39,3,Chernivtsi
2023,40,67.77,9.63,38.7,3,Chernivtsi
2023,41,63.17,11.21,37.19,3,Chernivtsi
2023,42,63.04,10.51,36.77,3,Chernivtsi
2023,43,65.79,10.83,38.31,3,Chernivtsi
2023,44,65.37,14.35,39.86,3,Chernivtsi
2023,45,69.49,17.81,43.65,3,Chernivtsi
2023,46,69.75,23.89,46.82,3,Chernivtsi
2023,47,67.41,34.17,50.79,3,Chernivtsi
2023,48,63.65,43.93,53.79,3,Chernivtsi
2023,49,64.58,42.78,53.68,3,Chernivtsi
2023,50,70.72,31.94,51.33,3,Chernivtsi
2023,51,76.1,21.63,48.87,3,Chernivtsi
2023,52,80.35,18.81,49.58,3,Chernivtsi
2024,1,80.74,20.5,50.62,3,Chernivtsi
2024,2,76.38,24.47,50.43,3,Chernivtsi
2024,3,73.64,24.31,48.98,3,Chernivtsi
2024,4,74.68,20.44,47.56,3,Chernivtsi
2024,5,75.96,14.15,45.06,3,Chernivtsi
2024,6,77.3,10.73,44.02,3,Chernivtsi
2024,7,78.56,8.9,43.73,3,Chernivtsi
2024,8,80.12,8.58,44.35,3,Chernivtsi
2024,9,80.49,10.09,45.29,3,Chernivtsi
2024,10,81.81,10.61,46.21,3,Chernivtsi
2024,11,81.55,10.42,45.98,3,Chernivtsi
2024,12,84.44,10.96,47.7,3,Chernivtsi
2024,13,86.07,10.76,48.41,3,Chernivtsi
2024,14,87.16,10.16,48.66,3,Chernivtsi
2024,15,87.58,10.07,48.83,3,Chernivtsi
2024,16,85.91,12.98,49.44,3,Chernivtsi
2024,17,84.36,17.75,51.06,3,Chernivtsi
2024,18,83.1,22.96,53.03,3,Chernivtsi
2024,19,80.3,27.86,54.08,3,Chernivtsi
2024,20,77.56,31.73,54.64,3,Chernivtsi
2024,21,75.02,34.0,54.51,3,Chernivtsi
2024,22,72.3,35.98,54.14,3,Chernivtsi
2024,23,73.87,29.83,51.85,3,Chernivtsi
2024,24,75.44,25.45,50.44,3,Chernivtsi
2024,25,77.93,19.8,48.86,3,Chernivtsi
2024,26,78.27,16.23,47.25,3,Chernivtsi
2024,27,78.63,14.34,46.48,3,Chernivtsi
2024,28,80.54,15.45,48.0,3,Chernivtsi
2024,29,81.01,18.78,49.89,3,Chernivtsi
2024,30,82.37,20.24,51.3,3,Chernivtsi
2024,31,82.71,21.2,51.96,3,Chernivtsi
2024,32,81.55,22.76,52.16,3,Chernivtsi
2024,33,79.81,20.44,50.13,3,Chernivtsi
2024,34,75.36,19.08,47.2,3,Chernivtsi
2024,35,71.13,14.59,42.86,3,Chernivtsi
2024,36,70.55,8.45,39.5,3,Chernivtsi
2024,37,69.21,8.02,38.61,3,Chernivtsi
2024,38,65.97,9.38,37.68,3,Chernivtsi
2024,39,64.74,12.83,38.81,3,Chernivtsi
2024,40,65.36,17.58,41.5,3,Chernivtsi
2024,41,65.81,18.06,41.93,3,Chernivtsi
2024,42,67.76,16.2,41.98,3,Chernivtsi
2024,43,71.47,14.22,42.85,3,Chernivtsi
2024,44,71.85,15.46,43.66,3,Chernivtsi
2024,45,76.35,14.78,45.57,3,Chernivtsi
2024,46,75.29,15.38,45.34,3,Chernivtsi
2024,47,72.96,19.74,46.35,3,Chernivtsi
2024,48,70.19,24.29,47.24,3,Chernivtsi
2024,49,68.89,23.04,45.97,3,Chernivtsi
2024,50,69.18,17.54,43.36,3,Chernivtsi
2024,51,72.64,12.79,42.71,3,Chernivtsi
2024,52,78.74,12.28,45.51,3,Chernivtsi
1982,1,33.3,36.44,34.87,4,Crimea
1982,2,30.5,37.03,33.76,4,Crimea
1982,3,28.49,38.33,33.41,4,Crimea
1982,4,25.78,39.94,32.86,4,Crimea
1982,5,25.43,39.25,32.34,4,Crimea
1982,6,28.06,38.2,33.13,4,Crimea
1982,7,30.89,36.69,33.79,4,Crimea
1982,8,34.06,34.46,34.26,4,Crimea
1982,9,36.85,31.12,33.99,4,Crimea
1982,10,39.68,29.42,34.55,4,Crimea
1982,11,43.57,27.81,35.69,4,Crimea
1982,12,45.83,27.69,36.76,4,Crimea
1982,13,45.89,31.91,38.9,4,Crimea
1982,14,44.71,35.97,40.34,4,Crimea
1982,15,43.44,37.89,40.66,4,Crimea
1982,16,43.2,38.92,41.06,4,Crimea
1982,17,43.7,44.15,43.92,4,Crimea
1982,18,46.54,51.02,48.78,4,Crimea
1982,19,49.04,51.92,50.48,4,Crimea
1982,20,49.08,49.71,49.39,4,Crimea
1982,21,49.17,47.87,48.52,4,Crimea
1982,22,47.91,49.24,48.58,4,Crimea
1982,23,45.26,53.44,49.35,4,Crimea
1982,24,42.64,59.92,51.28,4,Crimea
1982,25,39.99,68.77,54.38,4,Crimea
1982,26,40.32,74.9,57.61,4,Crimea
1982,27,40.47,78.33,59.4,4,Crimea
1982,28,41.78,78.56,60.17,4,Crimea
1982,29,46.26,76.89,61.57,4,Crimea
1982,30,51.1,73.86,62.48,4,Crimea
1982,31,55.65,72.53,64.09,4,Crimea
1982,32,59.7,70.06,64.88,4,Crimea
1982,33,60.58,69.1,64.84,4,Crimea
1982,34,60.3,66.99,63.64,4,Crimea
1982,35,59.57,62.56,61.07,4,Crimea
1982,36,57.79,55.25,56.52,4,Crimea
1982,37,55.23,49.05,52.14,4,Crimea
1982,38,53.22,48.88,51.05,4,Crimea
1982,39,51.83,47.62,49.72,4,Crimea
1982,40,47.48,47.57,47.53,4,Crimea
1982,41,42.12,48.28,45.2,4,Crimea
1982,42,39.13,44.79,41.96,4,Crimea
1982,43,35.97,43.12,39.54,4,Crimea
1982,44,33.01,37.52,35.27,4,Crimea
1982,45,30.63,35.5,33.06,4,Crimea
1982,46,27.94,37.35,32.64,4,Crimea
1982,47,24.21,36.64,30.43,4,Crimea
1982,48,20.91,41.3,31.11,4,Crimea
1982,49,18.64,46.74,32.69,4,Crimea
1982,50,17.02,52.49,34.75,4,Crimea
1982,51,16.95,58.78,37.86,4,Crimea
1982,52,16.17,61.8,38.98,4,Crimea
1983,1,13.8,64.87,39.34,4,Crimea
1983,2,13.21,65.42,39.32,4,Crimea
1983,3,13.32,60.21,36.77,4,Crimea
1983,4,13.64,56.92,35.28,4,Crimea
1983,5,14.86,49.51,32.19,4,Crimea
1983,6,15.5,48.35,31.93,4,Crimea
1983,7,17.41,49.1,33.25,4,Crimea
1983,8,20.67,48.1,34.38,4,Crimea
1983,9,22.57,48.77,35.67,4,Crimea
1983,10,25.43,44.42,34.92,4,Crimea
1983,11,29.92,31.51,30.72,4,Crimea
1983,12,33.13,22.07,27.6,4,Crimea
1983,13,35.49,17.47,26.48,4,Crimea
1983,14,37.16,19.74,28.45,4,Crimea
1983,15,39.52,21.54,30.53,4,Crimea
1983,16,40.3,21.62,30.96,4,Crimea
1983,17,38.25,26.62,32.44,4,Crimea
1983,18,34.38,31.53,32.96,4,Crimea
